tempo,potencia
563,1.0770273733741e-09
564,1.0702657942823e-09
565,1.0696236367809e-09
566,1.0629308718525e-09
567,1.062295239073e-09
568,1.0556703669708e-09
569,1.055041171694e-09
570,1.0484832862903e-09
571,1.0478604427346e-09
572,1.0413686528134e-09
573,1.0407520766066e-09
574,1.034325505574e-09
575,1.033715113726e-09
576,1.0273528993257e-09
577,1.0267486102019e-09
578,1.020449904238e-09
579,1.0198516375329e-09
580,1.0136156055986e-09
581,1.0130232823101e-09
582,1.006849103522e-09
583,1.0062626459267e-09
584,1.0001495126658e-09
585,9.9956884429402e-10
586,9.9351596195187e-10
587,9.929410075641e-10
588,9.8694759429437e-10
589,9.8637827985772e-10
590,9.804435663338e-10
591,9.7987981899906e-10
592,9.7400304817652e-10
593,9.734447962557e-10
594,9.6762522314022e-10
595,9.6707239608481e-10
596,9.6130928750478e-10
597,9.6076181588412e-10
598,9.550544502686e-10
599,9.5451226574897e-10
600,9.4885993291022e-10
601,9.4832296823422e-10
602,9.4272496915501e-10
603,9.421931581217e-10
604,9.3664880474696e-10
605,9.3612208219198e-10
606,9.3063069722532e-10
607,9.3010899900174e-10
608,9.2466991570603e-10
609,9.2415317866545e-10
610,9.1876574066779e-10
611,9.1825390264212e-10
612,9.1291746374278e-10
613,9.1241046352592e-10
614,9.0712438751163e-10
615,9.0662216484214e-10
616,9.0138582530294e-10
617,9.0088832084647e-10
618,8.9570110099692e-10
619,8.9520825632952e-10
620,8.9006954883314e-10
621,8.895813064245e-10
622,8.8449051322236e-10
623,8.8400681641985e-10
624,8.7896334856233e-10
625,8.7848414157485e-10
626,8.7348741905735e-10
627,8.7301264694e-10
628,8.6806209854165e-10
629,8.6759170718049e-10
630,8.6268677030641e-10
631,8.6222070640339e-10
632,8.5736082693038e-10
633,8.5689903798892e-10
634,8.5208367011396e-10
635,8.5162610442467e-10
636,8.4685471051674e-10
637,8.4640131714322e-10
638,8.4167336759834e-10
639,8.4122409636368e-10
640,8.3653906946254e-10
641,8.3609387093579e-10
642,8.3145125270459e-10
643,8.3101007818766e-10
644,8.2640936226156e-10
645,8.2597216377621e-10
646,8.2141285126587e-10
647,8.209795815412e-10
648,8.1646118090165e-10
649,8.1603179336168e-10
650,8.1155382026406e-10
651,8.1112826901562e-10
652,8.0669024622147e-10
653,8.0626848604231e-10
654,8.0186994328037e-10
655,8.0145192960751e-10
656,7.9709240345298e-10
657,7.9667809237133e-10
658,7.9235712612756e-10
659,7.9194647435871e-10
660,7.8766361794128e-10
661,7.8725658283255e-10
662,7.8301139265554e-10
663,7.8260793216925e-10
664,7.7839997103392e-10
665,7.7800004373685e-10
666,7.7382888072242e-10
667,7.7343244577549e-10
668,7.6929765613208e-10
669,7.6890467328026e-10
670,7.6480583832399e-10
671,7.6441626788633e-10
672,7.6035297489643e-10
673,7.5996677775639e-10
674,7.5593861987433e-10
675,7.5555575747022e-10
676,7.5156233360084e-10
677,7.5118276791646e-10
678,7.4722368263101e-10
679,7.4684737618648e-10
680,7.4292223962754e-10
681,7.4254915547039e-10
682,7.3865758325855e-10
683,7.3828768495484e-10
684,7.3442929809735e-10
685,7.34062549723e-10
686,7.3023697452408e-10
687,7.2987334065642e-10
