tempo,potencia
580,3.5436533556755e-09
581,3.5408647919719e-09
582,3.5117795714113e-09
583,3.509015204953e-09
584,3.4801830462563e-09
585,3.477442795539e-09
586,3.4488628147917e-09
587,3.4461465926215e-09
588,3.4178178478408e-09
589,3.415125561625e-09
590,3.3870470557489e-09
591,3.384378607776e-09
592,3.3565492915435e-09
593,3.3539045792532e-09
594,3.3263233539775e-09
595,3.32370227022e-09
596,3.2963679904556e-09
597,3.293770423742e-09
598,3.2666818998545e-09
599,3.2641077345967e-09
600,3.2372637352342e-09
601,3.2347128519765e-09
602,3.2081121064483e-09
603,3.2055843820911e-09
604,3.1792255826541e-09
605,3.1767208906666e-09
606,3.1506026947275e-09
607,3.1481209053543e-09
608,3.1222419375841e-09
609,3.1197829180432e-09
610,3.0941417724136e-09
611,3.0917053870868e-09
612,3.0663006288223e-09
613,3.0638867394383e-09
614,3.0387169068993e-09
615,3.0363253727098e-09
616,3.0113889791957e-09
617,3.0090196571433e-09
618,2.9843151926286e-09
619,2.9819679375109e-09
620,2.9574938703117e-09
621,2.9551685349349e-09
622,2.9309233133081e-09
623,2.928619748639e-09
624,2.9046018023189e-09
625,2.9023198576267e-09
626,2.8785275992999e-09
627,2.8762671222944e-09
628,2.852698949014e-09
629,2.8504597859793e-09
630,2.8271140805217e-09
631,2.8248960764413e-09
632,2.8017712086098e-09
633,2.7995742072894e-09
634,2.776668535161e-09
635,2.7744923793451e-09
636,2.7518042504675e-09
637,2.7496487819509e-09
638,2.7271765344904e-09
639,2.7250415942246e-09
640,2.7027835580635e-09
641,2.7006689862609e-09
642,2.6786234840515e-09
643,2.676529120283e-09
644,2.6546944684522e-09
645,2.6526201517416e-09
646,2.6309946614599e-09
647,2.628940230372e-09
648,2.607522208473e-09
649,2.6054875012032e-09
650,2.5842752510681e-09
651,2.5822601055226e-09
652,2.5612519279228e-09
653,2.5592561817981e-09
654,2.5384503757041e-09
655,2.536473866561e-09
656,2.5158687299124e-09
657,2.5139112952497e-09
658,2.4935051256917e-09
659,2.4915666030142e-09
660,2.4713576985998e-09
661,2.4694379254831e-09
662,2.4494245853462e-09
663,2.4475233995008e-09
664,2.4277039244939e-09
665,2.4258211638235e-09
666,2.4061938571282e-09
667,2.4043293597867e-09
668,2.3848925274953e-09
669,2.383046131942e-09
670,2.3637980836112e-09
671,2.3619696286618e-09
672,2.34290867784e-09
673,2.3410980027141e-09
674,2.3222224674419e-09
675,2.3204294118123e-09
676,2.3017376150994e-09
677,2.2999620191349e-09
678,2.2814522894129e-09
679,2.2796939938198e-09
680,2.2613646653725e-09
681,2.2596235114373e-09
682,2.2414729248062e-09
683,2.2397487544305e-09
684,2.2217752568055e-09
685,2.2200679125433e-09
686,2.2022698581259e-09
687,2.2005791832167e-09
688,2.1829549335674e-09
689,2.1812807719699e-09
690,2.1638286963358e-09
691,2.1621708927573e-09
692,2.1448893683805e-09
693,2.1432477683071e-09
694,2.1261351807191e-09
695,2.1245096304397e-09
696,2.1075643737352e-09
697,2.1059547203687e-09
698,2.0891751974655e-09
699,2.0875812889851e-09
700,2.0709659118666e-09
701,2.0693875971235e-09
702,2.0529347870666e-09
703,2.0513719158079e-09
704,2.0350801036015e-09
705,2.033532526493e-09
706,2.0174001526331e-09
707,2.0158677212757e-09
708,1.9998932361571e-09
709,1.9983758031047e-09
710,1.9825576671935e-09
711,1.9810550859716e-09
712,1.9653917699681e-09
713,1.9639038950837e-09
714,1.9483938800732e-09
715,1.9469205670335e-09
716,1.9315623446259e-09
717,1.9301034499478e-09
718,1.9148955224067e-09
719,1.913450903631e-09
720,1.8983917839919e-09
721,1.8969612996909e-09
722,1.8820495118696e-09
723,1.880633021662e-09
724,1.8658671005524e-09
725,1.8644644651076e-09
726,1.8498429566744e-09
727,1.8484540377219e-09
728,1.8339754990806e-09
729,1.8326001594195e-09
730,1.818263158907e-09
731,1.8169012624105e-09
732,1.8027043796523e-09
733,1.8013557912728e-09
734,1.7872976172404e-09
735,1.785962203018e-09
736,1.7720413400768e-09
737,1.7707189671391e-09
738,1.7569340290922e-09
739,1.7556245656614e-09
740,1.7419741777862e-09
741,1.7406774931817e-09
742,1.7271602922576e-09
743,1.7258762568974e-09
744,1.7124908912303e-09
745,1.7112193766343e-09
746,1.6979645060751e-09
747,1.6967053848645e-09
748,1.6835796808189e-09
749,1.6823328267205e-09
750,1.6693349721566e-09
751,1.6681002599993e-09
752,1.6552289494492e-09
753,1.6540062551664e-09
754,1.6412601947226e-09
755,1.6400493953507e-09
756,1.6274273026575e-09
757,1.6262282763351e-09
758,1.6137288805766e-09
759,1.612541506543e-09
760,1.6001635484254e-09
761,1.598987707019e-09
762,1.5867299387509e-09
763,1.5855655114069e-09
764,1.5734266966732e-09
765,1.5722735659213e-09
766,1.560252479856e-09
767,1.5591105293169e-09
768,1.5472059584698e-09
769,1.5460750728533e-09
770,1.5342858151573e-09
771,1.5331658802564e-09
772,1.5214907449866e-09
773,1.5203816476766e-09
774,1.5088194554101e-09
775,1.5077210836421e-09
776,1.4962706662147e-09
777,1.4951829090126e-09
778,1.4838431094712e-09
779,1.4827658569265e-09
780,1.4715355294792e-09
781,1.4704686727477e-09
782,1.4593466827121e-09
783,1.4582901140063e-09
784,1.4472753377581e-09
785,1.4462289503437e-09
786,1.4353202752572e-09
787,1.4342839634474e-09
788,1.4234802878396e-09
789,1.422453946989e-09
790,1.411754180059e-09
791,1.4107377065581e-09
792,1.4001407683247e-09
793,1.3991340595941e-09
794,1.3886388808335e-09
795,1.3876418353165e-09
796,1.3772473574965e-09
797,1.376259874656e-09
798,1.3659650498689e-09
799,1.3649870301771e-09
800,1.354790821074e-09
801,1.3538221660079e-09
802,1.3437235457271e-09
803,1.3427641577618e-09
804,1.3327621098599e-09
805,1.3318118924616e-09
806,1.3219054108416e-09
807,1.3209642684606e-09
808,1.3111523572989e-09
809,1.3102201953636e-09
810,1.3005018690376e-09
811,1.2995785939453e-09
812,1.2899528769594e-09
813,1.2890383960707e-09
814,1.2795043229793e-09
815,1.2785985446111e-09
816,1.2691551599445e-09
817,1.2682579933621e-09
818,1.2589043515489e-09
819,1.2580157069588e-09
820,1.2487508722493e-09
821,1.247870660792e-09
822,1.2386937071809e-09
823,1.2378218409235e-09
824,1.2287318520705e-09
825,1.2278682439988e-09
826,1.2188643131518e-09
827,1.2180088771625e-09
828,1.2090901070773e-09
829,1.208242757972e-09
830,1.1994082608335e-09
831,1.198568914309e-09
832,1.1898178116513e-09
833,1.188986384294e-09
834,1.180317806921e-09
835,1.1794942161979e-09
836,1.1709073041027e-09
837,1.170091468355e-09
838,1.1615853706408e-09
839,1.1607772090744e-09
840,1.1523510838745e-09
841,1.1515505165532e-09
842,1.1432035309488e-09
843,1.1424104787879e-09
844,1.1341418087289e-09
845,1.1333561934863e-09
846,1.125165023712e-09
847,1.1243867679799e-09
848,1.1162722919372e-09
849,1.115501319136e-09
850,1.1074627388998e-09
851,1.1066989732696e-09
852,1.0987354994632e-09
853,1.0979788660557e-09
854,1.0900897177701e-09
855,1.089340142442e-09
856,1.0815245471564e-09
857,1.0807819565616e-09
858,1.0730391500638e-09
859,1.072303471645e-09
860,1.0646326979521e-09
861,1.063903859934e-09
862,1.0563043712134e-09
863,1.055582302595e-09
864,1.0480533590854e-09
865,1.0473379896321e-09
866,1.039878859565e-09
867,1.0391701198023e-09
868,1.0317800793225e-09
869,1.0310779005267e-09
870,1.0237562336171e-09
871,1.0230605478092e-09
872,1.0158065462108e-09
873,1.0151172861484e-09
874,1.0079302492835e-09
875,1.0072473484543e-09
876,1.0001265833502e-09
877,9.9944997596426e-10
878,9.9239479717651e-10
879,9.9172441815849e-10
880,9.8473414769425e-10
881,9.8406993267683e-10
882,9.7714389991985e-10
883,9.764857852361e-10
884,9.6962332687186e-10
885,9.6897124954816e-10
886,9.621717094876e-10
887,9.615256072369e-10
888,9.5478833654382e-10
889,9.5414814775823e-10
890,9.4747250457433e-10
891,9.4683816831785e-10
892,9.4022351778933e-10
893,9.395949737911e-10
894,9.3304068799634e-10
895,9.3241787664449e-10
896,9.2592333452153e-10
897,9.2530619685388e-10
898,9.1887078412795e-10
899,9.1825926182906e-10
900,9.1188237094133e-10
901,9.1127640633178e-10
902,9.0495743636952e-10
903,9.0435697240149e-10
904,8.9809532902599e-10
905,8.9750030927604e-10
906,8.9129540465401e-10
907,8.9070577331615e-10
908,8.8455702604995e-10
909,8.8397272792955e-10
910,8.778795629888e-10
911,8.7730054349518e-10
912,8.7126239214806e-10
913,8.7068859728892e-10
914,8.6470489703493e-10
915,8.6413627340972e-10
916,8.5820646791209e-10
917,8.5764296270539e-10
918,8.5176650172499e-10
919,8.5120806270023e-10
920,8.4538440202903e-10
921,8.4483097752215e-10
922,8.3905957891899e-10
923,8.3851111783265e-10
924,8.3279144895615e-10
925,8.3224790075328e-10
926,8.2657943510021e-10
927,8.2604074979721e-10
928,8.2042296663632e-10
929,8.1988909479802e-10
930,8.1432147910923e-10
931,8.1379237184278e-10
932,8.0827441425143e-10
933,8.0775002319983e-10
934,8.022812199183e-10
935,8.0176149725441e-10
936,7.963413500177e-10
937,7.9582624843953e-10
938,7.9045426444505e-10
939,7.8994373716886e-10
940,7.8461942901764e-10
941,7.841134297724e-10
942,7.7883631540696e-10
943,7.7833479842948e-10
944,7.7310440107651e-10
945,7.7260732110378e-10
946,7.6742316921421e-10
947,7.6693048148086e-10
948,7.617921086732e-10
949,7.6130376890234e-10
950,7.5621071390367e-10
951,7.5572667830464e-10
952,7.5067848489403e-10
953,7.5019871015631e-10
954,7.4519492710889e-10
955,7.4471937039489e-10
956,7.3975955142541e-10
957,7.3928817036763e-10
958,7.3437187407595e-10
959,7.3390462676905e-10
960,7.2903141658537e-10
961,7.2856826158381e-10
962,7.2373770571222e-10
963,7.2327860202364e-10
964,7.1849027339213e-10
965,7.1803518047193e-10
966,7.1328865667686e-10
967,7.1283753442383e-10
968,7.081323976778e-10
969,7.0768520642822e-10
970,7.0302104350866e-10
971,7.0257774403363e-10
972,6.9795414623083e-10
973,6.975146997283e-10
974,6.9293126279404e-10
975,6.9249563088655e-10
976,6.8795195498457e-10
977,6.8752009971273e-10
978,6.8301578936902e-10
979,6.8258767318744e-10
980,6.7812233723974e-10
981,6.7769792301295e-10
982,6.7327117456247e-10
983,6.7285042555937e-10
984,6.6846188192303e-10
985,6.6804476181219e-10
986,6.6369404447449e-10
987,6.6328051731995e-10
988,6.5896725188538e-10
989,6.5855728214352e-10
990,6.5428109828917e-10
991,6.5387465080185e-10
992,6.4963518223297e-10
993,6.4923222222449e-10
994,6.4502910662728e-10
995,6.4462959970035e-10
996,6.4046247869717e-10
997,6.4006639082699e-10
998,6.3593490993155e-10
999,6.3554220746359e-10
1000,6.3144601603659e-10
1001,6.3105666568145e-10
1002,6.2699541688642e-10
1003,6.2660938571532e-10
1004,6.2258273647586e-10
1005,6.2219999191701e-10
1006,6.1820760287426e-10
1007,6.1782811270841e-10
1008,6.1386964817772e-10
1009,6.1349338053491e-10
1010,6.0956850846416e-10
1011,6.0919543181882e-10
1012,6.0530382374787e-10
1013,6.0493390691546e-10
1014,6.0107523793345e-10
1015,6.0070845006657e-10
1016,5.9688239877363e-10
1017,5.9651870935728e-10
1018,5.9272495782289e-10
1019,5.9236433667192e-10
1020,5.8860257039513e-10
1021,5.882449876507e-10
1022,5.8451489552236e-10
1023,5.8416032164596e-10
1024,5.8046159590858e-10
1025,5.8011000168069e-10
1026,5.7644233789103e-10
1027,5.7609369440684e-10
1028,5.7245679139752e-10
1029,5.7211107006284e-10
1030,5.6850462990505e-10
1031,5.6816180243289e-10
1032,5.6458553039985e-10
1033,5.6424556880797e-10
1034,5.6069917333783e-10
1035,5.6036204994326e-10
1036,5.5684524260269e-10
1037,5.5651093002016e-10
1038,5.5302342546973e-10
1039,5.526918966071e-10
1040,5.492334125646e-10
1041,5.4890464062023e-10
1042,5.4547489782629e-10
1043,5.4514885628551e-10
1044,5.4174757846949e-10
1045,5.4142424110107e-10
1046,5.3805115494611e-10
1047,5.3773049579924e-10
1048,5.3438533090932e-10
1049,5.3406732431068e-10
1050,5.3074981317592e-10
1051,5.3043443372559e-10
1052,5.2714431169159e-10
1053,5.268315342612e-10
1054,5.2356853949382e-10
1055,5.2325833922219e-10
1056,5.2002221267769e-10
1057,5.197145649686e-10
1058,5.1650505035965e-10
1059,5.1619993087925e-10
1060,5.1301677464486e-10
1061,5.127141593167e-10
1062,5.0955711059109e-10
1063,5.0925697559558e-10
1064,5.0612578617704e-10
1065,5.0582810794673e-10
1066,5.0272253226634e-10
1067,5.0242728748494e-10
1068,4.9934708257825e-10
1069,4.9905424817504e-10
1070,4.9599917365141e-10
1071,4.9570872680128e-10
1072,4.9267854481498e-10
1073,4.923904629332e-10
1074,4.8938493815374e-10
1075,4.8909919889519e-10
1076,4.8611809847934e-10
1077,4.8583467973474e-10
1078,4.8287777329752e-10
